time		accX		s_accX		accX_var	accY		s_accY		accY_var	accZ			   		s_accZ		accZ_var	pitch		s_pitch		pitch_var	roll		s_roll		roll_var	yaw			s_yaw		yaw_var
2.050000	-0.057434	0.006656	0.000000	0.077576	0.053952	0.000000	-0.987976	-0.987372	0.000000	0.067414	0.000964	0.000000	-0.011359	-0.002806	0.000000	-0.033104	-0.103014	0.000000
2.100000	0.041809	-0.000726	0.000000	0.115753	0.088168	0.000000	-0.991882	-0.989536	0.000000	-0.007699	0.006444	0.000000	-0.011324	-0.006199	0.000000	-0.279944	-0.188647	0.000000
2.150000	-0.005264	0.011359	0.000000	0.065491	0.101373	0.000000	-0.984024	-0.990301	0.000000	0.008759	0.012958	0.000000	-0.014660	-0.018305	0.000000	-0.256744	-0.185271	0.000000
2.200000	0.059982	0.028598	0.000000	0.151871	0.111063	0.000000	-0.996765	-0.990509	0.000000	-0.026217	-0.006131	0.000000	-0.022832	-0.017138	0.000000	-0.361170	-0.210131	0.000000
2.250000	0.017700	0.029465	0.000000	0.096176	0.117456	0.000000	-0.990860	-0.989908	0.000000	0.022534	-0.014268	0.000000	-0.031350	-0.018618	0.000000	0.004608	-0.161144	0.000000
2.300000	0.028763	0.034943	0.000000	0.126022	0.126456	0.000000	-0.989014	-0.990692	0.000000	-0.028032	-0.023408	0.000000	-0.005522	-0.018507	0.000000	-0.157406	-0.120246	0.000000
2.350000	0.046143	0.027304	0.000000	0.147720	0.106219	0.000000	-0.988876	-0.989328	0.000000	-0.048383	-0.018728	0.000000	-0.018725	-0.013886	0.000000	-0.035006	-0.031327	0.000000
2.400000	0.022125	0.027820	0.000000	0.110489	0.091821	0.000000	-0.987946	-0.988358	0.000000	-0.036945	-0.030581	0.000000	-0.014104	-0.010443	0.000000	-0.052255	-0.017248	0.000000
2.450000	0.021790	0.023560	0.000000	0.050690	0.063669	0.000000	-0.989945	-0.987753	0.000000	-0.002813	-0.029593	0.000000	0.000272	-0.010117	0.000000	0.083422	0.018393	0.000000
2.500000	0.020279	0.018307	0.000000	0.024185	0.046451	0.000000	-0.986008	-0.987765	0.000000	-0.036734	-0.000576	0.000000	-0.014134	-0.021235	0.000000	0.075004	0.073521	0.000000
2.550000	0.007462	0.018872	0.000002	-0.014740	0.026050	0.000017	-0.985992	-0.988162	0.000001	-0.023090	0.005220	0.000022	-0.003895	-0.017556	0.000021	0.020798	0.084461	0.000320
2.600000	0.019882	0.018097	0.000000	0.061630	0.017017	0.000000	-0.988937	-0.986777	0.000000	0.096705	0.006900	0.000000	-0.074313	-0.017946	0.000000	0.240637	0.067345	0.000000
2.650000	0.024948	0.017236	0.000000	0.008484	0.013675	0.000000	-0.989929	-0.986765	0.000000	-0.007965	0.014870	0.000000	0.004291	-0.016405	0.000000	0.002445	0.052132	0.000000
2.700000	0.017914	0.019113	0.000000	0.005524	0.017734	0.000000	-0.983017	-0.987946	0.000000	0.005584	0.019130	0.000000	-0.001677	-0.016436	0.000000	-0.002161	0.047990	0.000000
2.750000	0.015976	0.017703	0.000000	0.007477	0.006314	0.000000	-0.985947	-0.988138	0.000000	0.003118	-0.000796	0.000000	-0.006431	-0.000723	0.000000	-0.001061	-0.000800	0.000000
2.800000	0.016846	0.015283	0.000000	0.005554	0.005521	0.000000	-0.991898	-0.987759	0.000000	-0.001793	0.000414	0.000000	-0.004048	-0.000955	0.000000	0.000090	-0.000332	0.000000
2.850000	0.012833	0.014859	0.000000	0.004532	0.004938	0.000000	-0.989899	-0.988745	0.000000	-0.002924	-0.000073	0.000000	0.004248	-0.000719	0.000000	-0.003311	-0.000333	0.000000
2.900000	0.012848	0.014798	0.000000	0.004517	0.003979	0.000000	-0.988037	-0.987976	0.000000	-0.001918	-0.001035	0.000000	0.003132	0.000227	0.000000	0.004782	-0.000792	0.000000
2.950000	0.015793	0.014233	0.000000	0.002609	0.003561	0.000000	-0.987946	-0.988940	0.000000	0.003153	-0.003021	0.000000	-0.000494	-0.000272	0.000000	-0.002164	0.000566	0.000000
3.000000	0.015671	0.015213	0.000000	0.002686	0.003387	0.000000	-0.982101	-0.987952	0.000000	-0.001692	-0.004011	0.000000	-0.001703	-0.003632	0.000000	-0.003359	0.001209	0.000000
3.050000	0.014023	0.014819	0.000000	0.003464	0.003384	0.000000	-0.996719	-0.987961	0.000000	-0.011725	-0.005234	0.000000	-0.006543	-0.004854	0.000000	0.006880	0.001408	0.000000
3.100000	0.017731	0.014621	0.000000	0.003662	0.003583	0.000000	-0.984955	-0.987769	0.000000	-0.007873	-0.005946	0.000000	-0.012551	-0.005846	0.000000	-0.000095	0.000686	0.000000
3.150000	0.010880	0.014459	0.000000	0.004501	0.004153	0.000000	-0.988083	-0.988943	0.000000	-0.008036	-0.006433	0.000000	-0.002979	-0.006592	0.000000	0.005776	0.000661	0.000000
3.200000	0.014801	0.013858	0.000000	0.003601	0.004547	0.000000	-0.986984	-0.988184	0.000000	-0.000405	-0.005469	0.000000	-0.005452	-0.006111	0.000000	-0.005774	0.001134	0.000000
3.250000	0.014862	0.012900	0.000000	0.005539	0.005106	0.000000	-0.987976	-0.989191	0.000000	-0.004125	-0.002557	0.000000	-0.005437	-0.002294	0.000000	-0.003480	0.001647	0.000000
3.300000	0.011017	0.013687	0.000000	0.005432	0.004922	0.000000	-0.992920	-0.989166	0.000000	-0.006906	-0.000288	0.000000	-0.004136	-0.000412	0.000000	0.009242	-0.001100	0.000000
3.350000	0.012939	0.013495	0.000000	0.006454	0.005112	0.000000	-0.989990	-0.989175	0.000000	0.006688	-0.001557	0.000000	0.006533	-0.000397	0.000000	0.002472	0.000744	0.000000
3.400000	0.014816	0.013275	0.000000	0.003586	0.004526	0.000000	-0.987961	-0.988788	0.000000	0.003308	-0.000842	0.000000	0.006434	-0.001579	0.000000	-0.007960	0.001431	0.000000
3.450000	0.013840	0.014279	0.000000	0.004547	0.005124	0.000000	-0.987030	-0.988770	0.000000	-0.006749	-0.000277	0.000000	-0.005378	-0.004697	0.000000	0.003446	-0.001371	0.000000
3.500000	0.013763	0.014246	0.000000	0.002609	0.004150	0.000000	-0.986038	-0.988376	0.000000	-0.000552	-0.003959	0.000000	-0.011349	-0.007074	0.000000	-0.000044	-0.000487	0.000000
3.550000	0.016037	0.014447	0.000000	0.008423	0.004550	0.000000	-0.992828	-0.987985	0.000000	-0.004079	-0.004007	0.000000	-0.019727	-0.008486	0.000000	-0.004768	0.001351	0.000000
3.600000	0.012772	0.015250	0.000000	0.001587	0.004752	0.000000	-0.988022	-0.988351	0.000000	-0.011721	-0.004747	0.000000	-0.005352	-0.006611	0.000000	0.006889	0.001580	0.000000
3.650000	0.015823	0.015857	0.000000	0.005585	0.005347	0.000000	-0.986008	-0.988339	0.000000	0.003067	-0.003997	0.000000	-0.000622	-0.006170	0.000000	0.001230	0.000880	0.000000
3.700000	0.017853	0.015979	0.000000	0.005554	0.003604	0.000000	-0.988861	-0.986963	0.000000	-0.010450	-0.003511	0.000000	0.003997	-0.004771	0.000000	0.004595	0.000881	0.000000
3.750000	0.016800	0.016199	0.000000	0.005585	0.004395	0.000000	-0.985977	-0.986765	0.000000	0.003196	-0.000786	0.000000	-0.009145	-0.003875	0.000000	-0.003547	-0.000738	0.000000
